475,0,0,1481440292088
475,0,0,1481440293816
468,0,0,1481440295569
460,0,0,1481440297313
474,0,0,1481440299052
462,0,0,1481440300764
461,0,0,1481440302458
470,0,0,1481440304273
461,0,0,1481440306015
470,0,0,1481440307686
476,0,0,1481440309494
458,0,0,1481440311237
468,0,0,1481440312978
464,0,0,1481440314721
476,0,0,1481440316459
458,0,0,1481440318201
472,0,0,1481440319941
474,0,0,1481440321681
462,0,0,1481440323423
466,0,0,1481440325062
476,0,0,1481440326796
471,0,0,1481440328543
462,0,0,1481440330263
469,0,0,1481440332029
459,0,0,1481440333766
476,0,0,1481440335507
475,0,0,1481440337224
467,0,0,1481440338988
462,0,0,1481440340628
473,0,0,1481440342305
476,0,0,1481440344108
474,0,0,1481440345851
472,0,0,1481440347589
474,0,0,1481440349332
472,0,0,1481440351031
459,0,0,1481440352829
463,0,0,1481440354554
473,0,0,1481440356225
475,0,0,1481440357932
459,0,0,1481440359603
465,0,0,1481440361415
461,0,0,1481440363154
459,0,0,1481440364897
476,0,0,1481440366636
458,0,0,1481440368377
461,0,0,1481440370027
460,0,0,1481440371757
476,0,0,1481440373496
462,0,0,1481440375115
458,0,0,1481440376876
461,0,0,1481440378618
466,0,0,1481440380246
458,0,0,1481440381996
459,0,0,1481440383649
458,0,0,1481440385349
464,0,0,1481440387118
472,0,0,1481440388754
470,0,0,1481440390496
476,0,0,1481440392236
468,0,0,1481440393977
468,0,0,1481440395718
475,0,0,1481440397466
458,0,0,1481440399158
477,0,0,1481440400943
464,0,0,1481440402681
460,0,0,1481440404422
459,0,0,1481440406167
476,0,0,1481440408006
475,0,0,1481440409745
460,0,0,1481440411488
458,0,0,1481440413239
466,0,0,1481440414969
458,0,0,1481440416710
458,0,0,1481440418454
463,0,0,1481440420077
474,0,0,1481440421831
471,0,0,1481440423572
475,0,0,1481440425311
475,0,0,1481440427003
458,0,0,1481440428793
462,0,0,1481440430486
474,0,0,1481440432277
475,0,0,1481440434019
459,0,0,1481440435757
458,0,0,1481440437600
473,0,0,1481440439648
474,0,0,1481440441388
462,0,0,1481440443130
473,0,0,1481440444870
460,0,0,1481440446521
464,0,0,1481440448250
471,0,0,1481440449992
459,0,0,1481440451732
465,0,0,1481440453470
470,0,0,1481440455213
459,0,0,1481440456954
472,0,0,1481440458696
464,0,0,1481440460436
470,0,0,1481440462179
461,0,0,1481440463917
468,0,0,1481440465658
475,0,0,1481440467399
476,0,0,1481440469102
460,0,0,1481440470880
459,0,0,1481440472621
467,0,0,1481440474362
457,0,0,1481440476205
474,0,0,1481440477950
469,0,0,1481440479688
470,0,0,1481440481429
457,0,0,1481440483170
458,0,0,1481440485012
476,0,0,1481440486692
458,0,0,1481440488494
459,0,0,1481440490235
457,0,0,1481440491874
473,0,0,1481440493718
475,0,0,1481440495455
475,0,0,1481440497106
469,0,0,1481440498837
464,0,0,1481440500577
469,0,0,1481440502318
468,0,0,1481440504058
475,0,0,1481440505765
465,0,0,1481440507541
459,0,0,1481440509484
458,0,0,1481440511226
473,0,0,1481440513072
464,0,0,1481440514811
464,0,0,1481440516552
471,0,0,1481440518294
461,0,0,1481440520037
475,0,0,1481440521774
459,0,0,1481440523513
458,0,0,1481440525153
470,0,0,1481440526996
460,0,0,1481440528737
476,0,0,1481440530432
459,0,0,1481440532218
460,0,0,1481440533961
475,0,0,1481440535700
476,0,0,1481440537440
458,0,0,1481440539183
458,0,0,1481440540922
469,0,0,1481440542666
471,0,0,1481440544405
476,0,0,1481440546134
475,0,0,1481440547885
475,0,0,1481440549628
468,0,0,1481440551369
476,0,0,1481440553107
467,0,0,1481440554802
463,0,0,1481440556591
458,0,0,1481440558333
475,0,0,1481440560025
462,0,0,1481440561815
475,0,0,1481440563555
458,0,0,1481440565399
465,0,0,1481440567140
465,0,0,1481440568878
473,0,0,1481440570720
474,0,0,1481440572462
468,0,0,1481440574305
462,0,0,1481440576046
459,0,0,1481440577796
459,0,0,1481440579529
462,0,0,1481440581269
461,0,0,1481440583010
472,0,0,1481440584751
474,0,0,1481440586495
475,0,0,1481440588232
475,0,0,1481440589973
473,0,0,1481440591747
476,0,0,1481440593556
477,0,0,1481440595296
465,0,0,1481440597143
476,0,0,1481440598883
476,0,0,1481440600535
460,0,0,1481440602262
459,0,0,1481440603910
472,0,0,1481440605595
475,0,0,1481440607383
475,0,0,1481440609123
465,0,0,1481440610862
473,0,0,1481440612514
467,0,0,1481440614243
462,0,0,1481440615983
469,0,0,1481440617724
463,0,0,1481440619381
460,0,0,1481440621070
468,0,0,1481440622844
467,0,0,1481440624584
458,0,0,1481440626327
463,0,0,1481440628066
469,0,0,1481440629809
474,0,0,1481440631650
464,0,0,1481440633394
472,0,0,1481440635132
472,0,0,1481440636873
473,0,0,1481440638599
474,0,0,1481440640253
462,0,0,1481440642005
464,0,0,1481440643734
474,0,0,1481440645474
471,0,0,1481440647215
458,0,0,1481440648956
465,0,0,1481440650697
467,0,0,1481440652362
473,0,0,1481440654280
475,0,0,1481440656024
475,0,0,1481440657865
459,0,0,1481440659607
467,0,0,1481440661349
475,0,0,1481440663088
465,0,0,1481440664830
476,0,0,1481440666568
469,0,0,1481440668205
457,0,0,1481440670052
457,0,0,1481440671793
472,0,0,1481440673531
469,0,0,1481440675274
469,0,0,1481440677016
465,0,0,1481440678758
462,0,0,1481440680602
458,0,0,1481440682340
475,0,0,1481440684082
464,0,0,1481440685823
471,0,0,1481440687569
473,0,0,1481440689303
462,0,0,1481440691045
474,0,0,1481440692784
475,0,0,1481440694526
470,0,0,1481440696193
465,0,0,1481440697904
459,0,0,1481440699645
458,0,0,1481440701390
467,0,0,1481440703128
475,0,0,1481440704867
465,0,0,1481440706609
468,0,0,1481440708349
457,0,0,1481440710092
465,0,0,1481440711832
461,0,0,1481440713484
464,0,0,1481440715314
466,0,0,1481440717054
473,0,0,1481440718759
474,0,0,1481440720456
463,0,0,1481440722174
476,0,0,1481440723914
474,0,0,1481440725656
462,0,0,1481440727297
462,0,0,1481440729034
466,0,0,1481440730775
476,0,0,1481440732518
476,0,0,1481440734214
473,0,0,1481440736104
458,0,0,1481440737841
458,0,0,1481440739581
459,0,0,1481440741322
461,0,0,1481440743063
469,0,0,1481440744805
459,0,0,1481440746476
466,0,0,1481440748182
459,0,0,1481440749922
474,0,0,1481440751665
473,0,0,1481440753506
475,0,0,1481440755251
473,0,0,1481440756981
462,0,0,1481440758733
463,0,0,1481440760473
461,0,0,1481440762212
476,0,0,1481440763953
474,0,0,1481440765695
458,0,0,1481440767432
468,0,0,1481440769074
475,0,0,1481440770815
466,0,0,1481440772554
460,0,0,1481440774296
465,0,0,1481440776033
457,0,0,1481440777778
466,0,0,1481440779516
461,0,0,1481440781258
463,0,0,1481440782999
476,0,0,1481440784740
457,0,0,1481440786481
473,0,0,1481440788168
472,0,0,1481440789962
467,0,0,1481440791670
461,0,0,1481440793446
467,0,0,1481440795188
468,0,0,1481440796925
470,0,0,1481440798768
476,0,0,1481440800510
462,0,0,1481440802251
474,0,0,1481440803903
475,0,0,1481440805732
467,0,0,1481440807444
462,0,0,1481440809214
458,0,0,1481440810839
459,0,0,1481440812595
476,0,0,1481440814334
462,0,0,1481440816078
463,0,0,1481440817925
461,0,0,1481440819661
464,0,0,1481440821420
464,0,0,1481440823140
459,0,0,1481440824883
475,0,0,1481440826623
459,0,0,1481440828373
475,0,0,1481440830001
476,0,0,1481440831742
471,0,0,1481440833485
466,0,0,1481440835225
475,0,0,1481440836964
476,0,0,1481440838705
469,0,0,1481440840414
462,0,0,1481440842188
459,0,0,1481440844031
476,0,0,1481440845719
459,0,0,1481440847513
459,0,0,1481440849148
468,0,0,1481440850890
462,0,0,1481440852631
461,0,0,1481440854372
474,0,0,1481440856113
463,0,0,1481440857855
472,0,0,1481440859595
476,0,0,1481440861337
465,0,0,1481440863078
458,0,0,1481440864817
475,0,0,1481440866556
467,0,0,1481440868298
468,0,0,1481440870040
465,0,0,1481440871781
473,0,0,1481440873520
469,0,0,1481440875259
470,0,0,1481440877019
469,0,0,1481440878745
461,0,0,1481440880485
476,0,0,1481440882225
476,0,0,1481440883966
470,0,0,1481440885710
467,0,0,1481440887447
472,0,0,1481440889189
471,0,0,1481440890930
465,0,0,1481440892673
460,0,0,1481440894411
464,0,0,1481440896152
461,0,0,1481440897892
459,0,0,1481440899634
475,0,0,1481440901377
458,0,0,1481440903029
474,0,0,1481440904762
466,0,0,1481440906461
474,0,0,1481440908236
469,0,0,1481440909979
475,0,0,1481440911717
475,0,0,1481440913458
468,0,0,1481440915199
476,0,0,1481440916939
463,0,0,1481440918590
458,0,0,1481440920318
460,0,0,1481440921976
475,0,0,1481440923675
458,0,0,1481440925440
468,0,0,1481440927181
471,0,0,1481440929024
472,0,0,1481440930765
472,0,0,1481440932504
462,0,0,1481440934244
466,0,0,1481440935987
459,0,0,1481440937692
460,0,0,1481440939485
468,0,0,1481440941208
458,0,0,1481440942913
467,0,0,1481440944696
471,0,0,1481440946431
470,0,0,1481440948171
460,0,0,1481440949912
457,0,0,1481440951653
464,0,0,1481440953395
458,0,0,1481440955137
459,0,0,1481440956841
463,0,0,1481440958617
465,0,0,1481440960362
458,0,0,1481440962098
464,0,0,1481440963942
476,0,0,1481440965785
473,0,0,1481440967525
469,0,0,1481440969371
466,0,0,1481440971106
461,0,0,1481440972851
458,0,0,1481440974585
461,0,0,1481440976332
465,0,0,1481440978073
458,0,0,1481440979814
475,0,0,1481440981554
473,0,0,1481440983299
470,0,0,1481440985036
464,0,0,1481440986776
457,0,0,1481440988620
456,0,0,1481440990358
468,0,0,1481440992108
469,0,0,1481440993945
458,0,0,1481440995684
475,0,0,1481440997320
461,0,0,1481440999066
471,0,0,1481441000805
469,0,0,1481441002443
468,0,0,1481441004184
457,0,0,1481441005929
466,0,0,1481441007667
462,0,0,1481441009408
462,0,0,1481441011149
464,0,0,1481441013093
463,0,0,1481441014836
467,0,0,1481441016575
459,0,0,1481441018316
462,0,0,1481441020007
456,0,0,1481441021798
468,0,0,1481441023539
466,0,0,1481441025234
459,0,0,1481441027019
473,0,0,1481441028761
471,0,0,1481441030607
461,0,0,1481441032322
474,0,0,1481441034083
472,0,0,1481441035765
457,0,0,1481441037568
471,0,0,1481441039310
457,0,0,1481441041047
458,0,0,1481441042696
464,0,0,1481441044530
459,0,0,1481441046271
458,0,0,1481441048012
471,0,0,1481441049752
456,0,0,1481441051496
462,0,0,1481441053235
456,0,0,1481441054975
465,0,0,1481441056718
462,0,0,1481441058456
467,0,0,1481441060198
463,0,0,1481441061939
467,0,0,1481441063677
473,0,0,1481441065420
471,0,0,1481441067160
467,0,0,1481441068858
461,0,0,1481441070643
470,0,0,1481441072384
474,0,0,1481441074126
460,0,0,1481441075866
472,0,0,1481441077606
465,0,0,1481441079346
464,0,0,1481441081088
472,0,0,1481441082823
467,0,0,1481441084575
473,0,0,1481441086289
474,0,0,1481441087985
474,0,0,1481441089792
457,0,0,1481441091483
475,0,0,1481441093275
472,0,0,1481441095118
464,0,0,1481441096857
461,0,0,1481441098599
473,0,0,1481441100441
469,0,0,1481441102183
471,0,0,1481441104025
475,0,0,1481441105766
466,0,0,1481441107410
467,0,0,1481441109147
475,0,0,1481441110887
463,0,0,1481441112568
467,0,0,1481441114267
457,0,0,1481441116006
474,0,0,1481441117746
462,0,0,1481441119397
458,0,0,1481441121126
460,0,0,1481441122868
457,0,0,1481441124710
464,0,0,1481441126448
474,0,0,1481441128078
465,0,0,1481441129829
469,0,0,1481441131569
467,0,0,1481441133311
457,0,0,1481441135053
471,0,0,1481441136793
475,0,0,1481441138535
473,0,0,1481441140274
473,0,0,1481441142016
461,0,0,1481441143669
475,0,0,1481441145393
474,0,0,1481441147136
460,0,0,1481441148877
474,0,0,1481441150619
458,0,0,1481441152358
474,0,0,1481441154099
459,0,0,1481441155839
457,0,0,1481441157465
474,0,0,1481441159324
473,0,0,1481441160956
474,0,0,1481441162700
473,0,0,1481441164441
475,0,0,1481441166081
459,0,0,1481441167765
467,0,0,1481441169563
457,0,0,1481441171305
470,0,0,1481441173054
457,0,0,1481441174887
457,0,0,1481441176630
473,0,0,1481441178470
457,0,0,1481441180210
457,0,0,1481441181952
458,0,0,1481441183591
466,0,0,1481441185331
469,0,0,1481441187072
469,0,0,1481441188814
458,0,0,1481441190553
475,0,0,1481441192294
463,0,0,1481441194045
462,0,0,1481441195775
460,0,0,1481441197622
461,0,0,1481441199360
464,0,0,1481441201204
458,0,0,1481441202942
468,0,0,1481441204685
461,0,0,1481441206426
470,0,0,1481441208269
464,0,0,1481441210009
474,0,0,1481441211849
465,0,0,1481441213594
461,0,0,1481441215435
459,0,0,1481441217149
465,0,0,1481441218919
475,0,0,1481441220659
457,0,0,1481441222399
475,0,0,1481441224141
457,0,0,1481441225819
470,0,0,1481441227624
457,0,0,1481441229363
464,0,0,1481441231105
462,0,0,1481441232846
471,0,0,1481441234586
456,0,0,1481441236332
458,0,0,1481441238068
463,0,0,1481441239809
473,0,0,1481441241549
463,0,0,1481441243291
463,0,0,1481441245030
460,0,0,1481441246771
459,0,0,1481441248512
458,0,0,1481441250255
457,0,0,1481441251999
459,0,0,1481441253661
469,0,0,1481441255578
474,0,0,1481441257321
463,0,0,1481441259163
467,0,0,1481441260906
459,0,0,1481441262645
469,0,0,1481441264487
460,0,0,1481441266160
474,0,0,1481441268072
457,0,0,1481441269814
457,0,0,1481441271552
460,0,0,1481441273250
464,0,0,1481441275035
457,0,0,1481441276776
457,0,0,1481441278618
457,0,0,1481441280359
475,0,0,1481441282018
472,0,0,1481441283736
464,0,0,1481441285416
457,0,0,1481441287221
458,0,0,1481441288963
470,0,0,1481441290610
465,0,0,1481441292339
458,0,0,1481441294081
462,0,0,1481441295822
468,0,0,1481441297563
474,0,0,1481441299303
458,0,0,1481441301044
457,0,0,1481441302784
470,0,0,1481441304527
459,0,0,1481441306272
473,0,0,1481441308010
472,0,0,1481441309850
463,0,0,1481441311592
474,0,0,1481441313226
467,0,0,1481441314932
472,0,0,1481441316710
474,0,0,1481441318453
456,0,0,1481441320194
474,0,0,1481441321933
458,0,0,1481441323676
475,0,0,1481441325416
458,0,0,1481441327257
473,0,0,1481441328999
467,0,0,1481441330643
457,0,0,1481441332482
464,0,0,1481441334229
462,0,0,1481441335963
458,0,0,1481441337709
475,0,0,1481441339444
474,0,0,1481441341185
460,0,0,1481441342818
469,0,0,1481441344564
464,0,0,1481441346306
464,0,0,1481441348046
469,0,0,1481441349760
467,0,0,1481441351461
456,0,0,1481441353268
458,0,0,1481441355008
457,0,0,1481441356750
466,0,0,1481441358490
456,0,0,1481441360233
457,0,0,1481441362074
457,0,0,1481441363761
462,0,0,1481441365554
458,0,0,1481441367194
458,0,0,1481441369037
467,0,0,1481441370779
459,0,0,1481441372519
463,0,0,1481441374230
457,0,0,1481441375917
457,0,0,1481441377610
469,0,0,1481441379378
475,0,0,1481441381122
474,0,0,1481441382749
471,0,0,1481441384440
473,0,0,1481441386137
472,0,0,1481441387830
469,0,0,1481441389621
460,0,0,1481441391360
473,0,0,1481441393204
460,0,0,1481441394898
457,0,0,1481441396589
465,0,0,1481441398278
466,0,0,1481441400067
467,0,0,1481441401775
465,0,0,1481441403545
465,0,0,1481441405287
466,0,0,1481441407029
473,0,0,1481441408769
467,0,0,1481441410517
464,0,0,1481441412253
463,0,0,1481441413990
459,0,0,1481441415672
473,0,0,1481441417474
458,0,0,1481441419167
460,0,0,1481441420857
465,0,0,1481441422699
474,0,0,1481441424438
459,0,0,1481441426177
468,0,0,1481441427916
466,0,0,1481441429659
466,0,0,1481441431400
458,0,0,1481441433141
457,0,0,1481441434883
471,0,0,1481441436622
462,0,0,1481441438364
464,0,0,1481441440042
470,0,0,1481441441845
457,0,0,1481441443585
456,0,0,1481441445327
458,0,0,1481441446959
469,0,0,1481441448705
471,0,0,1481441450446
457,0,0,1481441452187
458,0,0,1481441453880
461,0,0,1481441455771
472,0,0,1481441457510
466,0,0,1481441459356
468,0,0,1481441461082
474,0,0,1481441462838
462,0,0,1481441464578
457,0,0,1481441466316
466,0,0,1481441468059
457,0,0,1481441469800
463,0,0,1481441471550
474,0,0,1481441473281
464,0,0,1481441474987
474,0,0,1481441476661
460,0,0,1481441478404
469,0,0,1481441480245
465,0,0,1481441481985
459,0,0,1481441483727
465,0,0,1481441485418
463,0,0,1481441487139
457,0,0,1481441488795
459,0,0,1481441490587
457,0,0,1481441492328
466,0,0,1481441494069
464,0,0,1481441495690
464,0,0,1481441497450
475,0,0,1481441499190
457,0,0,1481441500929
469,0,0,1481441502773
457,0,0,1481441504410
456,0,0,1481441506151
470,0,0,1481441507893
464,0,0,1481441509634
457,0,0,1481441511376
463,0,0,1481441513117
475,0,0,1481441514856
473,0,0,1481441516599
463,0,0,1481441518342
469,0,0,1481441520079
468,0,0,1481441521714
475,0,0,1481441523403
474,0,0,1481441525205
474,0,0,1481441526910
474,0,0,1481441528609
474,0,0,1481441530318
460,0,0,1481441531999
460,0,0,1481441533698
459,0,0,1481441535436
457,0,0,1481441537081
464,0,0,1481441538818
459,0,0,1481441540559
475,0,0,1481441542301
472,0,0,1481441544042
474,0,0,1481441545785
462,0,0,1481441547521
465,0,0,1481441549263
460,0,0,1481441551003
474,0,0,1481441552748
463,0,0,1481441554485
471,0,0,1481441556178
470,0,0,1481441557966
461,0,0,1481441559662
457,0,0,1481441561447
470,0,0,1481441563191
465,0,0,1481441564931
471,0,0,1481441566671
458,0,0,1481441568514
459,0,0,1481441570255
473,0,0,1481441571997
460,0,0,1481441573736
474,0,0,1481441575477
472,0,0,1481441577222
464,0,0,1481441578960
464,0,0,1481441580701
463,0,0,1481441582440
460,0,0,1481441584187
470,0,0,1481441586025
459,0,0,1481441587725
469,0,0,1481441589407
468,0,0,1481441591099
457,0,0,1481441592787
471,0,0,1481441594524
468,0,0,1481441596266
458,0,0,1481441598006
459,0,0,1481441599747
462,0,0,1481441601461
458,0,0,1481441603331
459,0,0,1481441605071
473,0,0,1481441606812
474,0,0,1481441608554
471,0,0,1481441610295
474,0,0,1481441612034
472,0,0,1481441613738
470,0,0,1481441615515
474,0,0,1481441617256
461,0,0,1481441618999
465,0,0,1481441620704
475,0,0,1481441622479
475,0,0,1481441624323
458,0,0,1481441626000
464,0,0,1481441627805
472,0,0,1481441629531
464,0,0,1481441631286
471,0,0,1481441632969
473,0,0,1481441634670
465,0,0,1481441636406
473,0,0,1481441638055
460,0,0,1481441639740
462,0,0,1481441641486
464,0,0,1481441643174
463,0,0,1481441644906
470,0,0,1481441646602
475,0,0,1481441648387
473,0,0,1481441650128
471,0,0,1481441651796
466,0,0,1481441653474
464,0,0,1481441655169
458,0,0,1481441656904
457,0,0,1481441658602
457,0,0,1481441660371
472,0,0,1481441662009
465,0,0,1481441663748
474,0,0,1481441665402
474,0,0,1481441667101
474,0,0,1481441668867
459,0,0,1481441670489
465,0,0,1481441672246
457,0,0,1481441674042
460,0,0,1481441675741
464,0,0,1481441677467
462,0,0,1481441679315
462,0,0,1481441681053
474,0,0,1481441682792
474,0,0,1481441684449
469,0,0,1481441686148
473,0,0,1481441687913
462,0,0,1481441689632
467,0,0,1481441691396
458,0,0,1481441693239
471,0,0,1481441694933
473,0,0,1481441696632
475,0,0,1481441698330
472,0,0,1481441700099
459,0,0,1481441701828
460,0,0,1481441703520
463,0,0,1481441705324
471,0,0,1481441706959
461,0,0,1481441708701
474,0,0,1481441710442
473,0,0,1481441712078
471,0,0,1481441713769
470,0,0,1481441715562
472,0,0,1481441717303
459,0,0,1481441719043
475,0,0,1481441720784
473,0,0,1481441722528
456,0,0,1481441724265
457,0,0,1481441726011
458,0,0,1481441727852
468,0,0,1481441729591
473,0,0,1481441731335
458,0,0,1481441733037
458,0,0,1481441734816
458,0,0,1481441736480
475,0,0,1481441738180
459,0,0,1481441739933
468,0,0,1481441741677
470,0,0,1481441743420
472,0,0,1481441745099
469,0,0,1481441746804
474,0,0,1481441748641
473,0,0,1481441750481
457,0,0,1481441752202
462,0,0,1481441753964
456,0,0,1481441755702
474,0,0,1481441757446
456,0,0,1481441759184
461,0,0,1481441760925
464,0,0,1481441762689
472,0,0,1481441764510
473,0,0,1481441766215
458,0,0,1481441767905
472,0,0,1481441769599
458,0,0,1481441771301
468,0,0,1481441773008
456,0,0,1481441774675
474,0,0,1481441776387
460,0,0,1481441778087
470,0,0,1481441779831
459,0,0,1481441781613
475,0,0,1481441783351
474,0,0,1481441785092
463,0,0,1481441786832
465,0,0,1481441788679
473,0,0,1481441790366
473,0,0,1481441792055
462,0,0,1481441793748
472,0,0,1481441795478
468,0,0,1481441797216
458,0,0,1481441798919
474,0,0,1481441800626
461,0,0,1481441802400
460,0,0,1481441804105
472,0,0,1481441805879
474,0,0,1481441807620
457,0,0,1481441809303
465,0,0,1481441811001
471,0,0,1481441812660
468,0,0,1481441814398
459,0,0,1481441816122
474,0,0,1481441817859
471,0,0,1481441819601
464,0,0,1481441821344
475,0,0,1481441823185
461,0,0,1481441824928
474,0,0,1481441826675
466,0,0,1481441828407
469,0,0,1481441830148
459,0,0,1481441831828
473,0,0,1481441833629
462,0,0,1481441835338
472,0,0,1481441837139
465,0,0,1481441838852
474,0,0,1481441840595
459,0,0,1481441842336
474,0,0,1481441844033
472,0,0,1481441845817
463,0,0,1481441847556
474,0,0,1481441849255
458,0,0,1481441851037
471,0,0,1481441852747
461,0,0,1481441854625
472,0,0,1481441856365
457,0,0,1481441858103
471,0,0,1481441859854
459,0,0,1481441861690
461,0,0,1481441863426
462,0,0,1481441865107
474,0,0,1481441866808
465,0,0,1481441868548
467,0,0,1481441870289
465,0,0,1481441871987
472,0,0,1481441873872
460,0,0,1481441875593
474,0,0,1481441877357
456,0,0,1481441879112
459,0,0,1481441880824
472,0,0,1481441882536
463,0,0,1481441884320
457,0,0,1481441886061
470,0,0,1481441887801
472,0,0,1481441889543
468,0,0,1481441891285
473,0,0,1481441893000
459,0,0,1481441894765
473,0,0,1481441896504
474,0,0,1481441898204
456,0,0,1481441899987
472,0,0,1481441901726
459,0,0,1481441903465
462,0,0,1481441905211
473,0,0,1481441906959
474,0,0,1481441908692
468,0,0,1481441910430
468,0,0,1481441912057
459,0,0,1481441913797
456,0,0,1481441915552
461,0,0,1481441917187
464,0,0,1481441919034
472,0,0,1481441920728
466,0,0,1481441922516
457,0,0,1481441924256
459,0,0,1481441925957
458,0,0,1481441927840
463,0,0,1481441929581
464,0,0,1481441931322
468,0,0,1481441933059
460,0,0,1481441934804
471,0,0,1481441936544
467,0,0,1481441938246
473,0,0,1481441940029
474,0,0,1481441941767
465,0,0,1481441943428
469,0,0,1481441945249
459,0,0,1481441946989
461,0,0,1481441948730
460,0,0,1481441950471
466,0,0,1481441952315
473,0,0,1481441954013
457,0,0,1481441955796
471,0,0,1481441957537
459,0,0,1481441959273
457,0,0,1481441960986
473,0,0,1481441962672
457,0,0,1481441964395
466,0,0,1481441966048
464,0,0,1481441967876
474,0,0,1481441969620
468,0,0,1481441971279
468,0,0,1481441973102
465,0,0,1481441974842
471,0,0,1481441976583
459,0,0,1481441978324
474,0,0,1481441980065
472,0,0,1481441981802
469,0,0,1481441983546
469,0,0,1481441985193
462,0,0,1481441986922
463,0,0,1481441988670
474,0,0,1481441990411
464,0,0,1481441992145
460,0,0,1481441993888
474,0,0,1481441995557
463,0,0,1481441997265
473,0,0,1481441999006
467,0,0,1481442000749
463,0,0,1481442002488
474,0,0,1481442004227
475,0,0,1481442005919
464,0,0,1481442007711
473,0,0,1481442009450
469,0,0,1481442011194
463,0,0,1481442012906
466,0,0,1481442014596
464,0,0,1481442016314
460,0,0,1481442018059
468,0,0,1481442019796
471,0,0,1481442021537
473,0,0,1481442023273
459,0,0,1481442025016
457,0,0,1481442026727
474,0,0,1481442028499
474,0,0,1481442030240
457,0,0,1481442032082
466,0,0,1481442033747
474,0,0,1481442035438
474,0,0,1481442037174
456,0,0,1481442038944
472,0,0,1481442040685
